,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,city,state,sqft_free,$/ft2_living,$/ft,profit
1290,629420260,2014-10-02,750000.0,4,2.75,3190,9023,2.0,0,0,3,9,3190,0,2005,0,98075,47.5898,-121.989,3159,5615,Sammamish,WA,5833,235.10971786833855,83.1209132217666,0
1291,629420480,2014-09-26,786000.0,4,3.5,3320,8808,2.0,0,0,3,9,3320,0,2005,0,98075,47.592,-121.989,3160,9226,Sammamish,WA,5488,236.74698795180723,89.23705722070845,0
1292,629500170,2015-03-26,679950.0,4,2.5,2850,5664,2.0,0,0,3,9,2850,0,2001,0,98075,47.5835,-121.996,2850,5475,Sammamish,WA,2814,238.57894736842104,120.04766949152543,0
1293,629600030,2014-07-14,630000.0,4,2.5,2510,35020,1.0,0,0,4,8,1610,900,1977,0,98075,47.5834,-122.003,2080,34398,Sammamish,WA,32510,250.996015936255,17.989720159908625,0
1294,629600130,2014-08-01,594950.0,4,2.25,2380,35008,1.0,0,0,3,8,2380,0,1977,0,98075,47.5834,-122.001,2250,34794,Sammamish,WA,32628,249.97899159663865,16.99468692870201,0
1295,629650030,2015-03-12,317500.0,4,2.5,2233,6025,2.0,0,0,3,7,2233,0,2012,0,98001,47.2599,-122.256,1544,6036,Auburn,WA,3792,142.18540080609046,52.697095435684645,0
1296,629650370,2015-01-23,250000.0,3,2.5,1750,6351,2.0,0,0,3,7,1750,0,2012,0,98001,47.2589,-122.256,1398,6092,Auburn,WA,4601,142.85714285714286,39.36387970398363,0
1297,629650380,2015-01-23,255000.0,4,2.5,1660,6724,2.0,0,0,3,7,1660,0,2009,0,98001,47.259,-122.256,1544,6054,Auburn,WA,5064,153.6144578313253,37.92385484830458,0
1298,629810350,2014-05-21,815000.0,4,2.75,3488,9614,2.0,0,0,3,10,3488,0,1998,0,98074,47.6055,-122.013,3600,10891,Sammamish,WA,6126,233.65825688073394,84.7722071978365,0
1299,629810560,2014-12-17,820000.0,4,2.5,3720,8633,2.0,0,0,3,10,3720,0,1999,0,98074,47.6085,-122.013,3515,9660,Sammamish,WA,4913,220.43010752688173,94.98436233059192,0
1300,629810720,2014-08-18,828000.0,4,2.5,3520,9901,2.0,0,0,3,10,3520,0,1998,0,98074,47.6084,-122.011,3490,9667,Sammamish,WA,6381,235.22727272727272,83.62791637208363,0
1301,629810800,2014-06-17,900000.0,5,3.75,3870,8225,2.0,0,0,3,10,3870,0,1998,0,98074,47.6078,-122.01,3600,9361,Sammamish,WA,4355,232.5581395348837,109.4224924012158,0
1302,629811340,2015-05-08,770000.0,4,3.0,2800,9127,2.0,0,0,3,9,2800,0,1999,0,98074,47.6123,-122.007,2780,8165,Sammamish,WA,6327,275.0,84.36507066944232,0
1303,629811360,2014-12-05,690000.0,4,2.5,2740,8120,2.0,0,0,3,9,2740,0,1999,0,98074,47.6123,-122.006,2780,8344,Sammamish,WA,5380,251.82481751824818,84.97536945812809,0
1304,629811600,2014-07-24,672800.0,4,2.5,2740,10533,2.0,0,0,3,9,2740,0,1997,0,98074,47.6095,-122.006,2760,8603,Sammamish,WA,7793,245.54744525547446,63.87543909617393,0
1305,629860010,2015-04-29,1348000.0,4,3.5,4640,9827,2.0,0,2,3,10,3210,1430,2007,0,98027,47.5524,-122.078,3810,8207,Issaquah,WA,5187,290.51724137931035,137.17309453546352,0
1306,629890070,2014-05-15,828950.0,4,3.5,3930,5680,2.0,0,1,3,9,2820,1110,2013,0,98027,47.5528,-122.076,3700,5816,Issaquah,WA,1750,210.92875318066157,145.94190140845072,0
1307,631000040,2015-03-31,548000.0,4,1.75,1690,7794,1.0,0,0,3,7,1090,600,1968,0,98033,47.6888,-122.203,1380,7325,Kirkland,WA,6104,324.2603550295858,70.31049525275853,0
1308,632000065,2014-06-11,1989000.0,3,2.5,2880,13500,1.0,0,4,5,8,1520,1360,1950,0,98004,47.6281,-122.216,3710,20486,Bellevue,WA,10620,690.625,147.33333333333334,0
1309,635000009,2014-11-12,1050000.0,2,2.5,2350,2390,3.0,0,2,3,10,2000,350,2007,0,98144,47.5999,-122.286,1950,2390,Seattle,WA,40,446.8085106382979,439.3305439330544,0
1310,635000145,2014-10-07,565000.0,2,1.75,1740,4736,1.5,0,2,4,7,1040,700,1907,0,98144,47.5994,-122.287,2020,4215,Seattle,WA,2996,324.71264367816093,119.29898648648648,0
1311,638100015,2015-03-12,445000.0,3,2.0,1540,67953,1.0,0,0,3,7,1540,0,1997,0,98059,47.5018,-122.126,1250,9100,Renton,WA,66413,288.961038961039,6.54864391564758,0
1312,638100073,2014-06-02,327000.0,3,1.5,1320,13200,1.0,0,0,3,7,1320,0,1970,0,98059,47.5009,-122.143,1730,13200,Renton,WA,11880,247.72727272727272,24.772727272727273,0
1313,641900050,2015-02-06,499950.0,4,2.25,2160,8817,1.0,0,0,3,7,1460,700,1965,0,98133,47.7595,-122.356,1880,8817,Seattle,WA,6657,231.45833333333334,56.702960190541,0
1314,642150080,2014-09-08,675900.0,3,2.5,2920,9096,2.0,0,0,3,9,2920,0,2013,0,98059,47.4855,-122.149,2930,7995,Renton,WA,6176,231.47260273972603,74.30738786279683,0
1315,642500080,2014-12-12,365000.0,4,2.5,2905,4874,2.0,0,0,3,9,2905,0,2003,0,98031,47.4084,-122.169,2900,5271,Kent,WA,1969,125.64543889845095,74.887156339762,0
1316,642800130,2015-05-13,724500.0,3,3.25,3240,4185,2.0,0,0,3,8,2770,470,2011,0,98075,47.5794,-122.03,2660,4692,Sammamish,WA,945,223.61111111111111,173.11827956989248,0
1317,643000110,2015-03-25,247500.0,3,1.0,1660,11060,1.0,0,0,4,7,1110,550,1962,0,98003,47.3311,-122.326,1890,11060,Federal Way,WA,9400,149.09638554216866,22.377938517179025,0
1318,643300010,2014-08-29,365000.0,3,1.75,1410,9150,1.0,0,0,5,7,1410,0,1959,0,98006,47.5683,-122.178,1800,9940,Bellevue,WA,7740,258.86524822695037,39.89071038251366,0
1319,643300040,2015-03-13,719521.0,4,1.75,1920,9500,1.0,0,0,4,7,1470,450,1966,0,98006,47.5683,-122.177,1820,10091,Bellevue,WA,7580,374.7505208333333,75.73905263157894,0
1320,643300180,2014-05-23,665000.0,3,2.75,1800,9550,1.0,0,0,4,7,1320,480,1966,0,98006,47.5679,-122.178,1890,9902,Bellevue,WA,7750,369.44444444444446,69.63350785340315,0
1321,643300210,2015-02-10,610000.0,3,1.75,1110,10402,1.0,0,0,4,7,1110,0,1967,0,98006,47.5676,-122.177,2050,9660,Bellevue,WA,9292,549.5495495495495,58.642568736781385,0
1322,643400130,2015-03-04,512500.0,3,1.75,1610,7200,1.0,0,0,3,7,1180,430,1976,0,98007,47.5966,-122.144,1520,7973,Bellevue,WA,5590,318.3229813664596,71.18055555555556,0
1323,643500030,2014-11-14,431650.0,5,2.5,1710,7700,1.5,0,0,3,7,1710,0,1962,0,98007,47.5922,-122.146,1530,7700,Bellevue,WA,5990,252.42690058479533,56.05844155844156,0
1324,643500060,2015-04-24,620000.0,4,2.0,1770,7700,1.5,0,0,4,7,1770,0,1962,0,98007,47.5916,-122.146,1710,7700,Bellevue,WA,5930,350.28248587570624,80.51948051948052,0
1325,644000040,2015-04-29,1780000.0,4,3.25,3950,10912,2.0,0,0,3,10,3950,0,2003,0,98004,47.5877,-122.196,3000,10998,Bellevue,WA,6962,450.63291139240505,163.12316715542522,0
1326,644000102,2015-04-13,650000.0,3,1.0,1520,10227,1.0,0,0,4,6,1520,0,1951,0,98004,47.5872,-122.196,2710,10912,Bellevue,WA,8707,427.63157894736844,63.557250415566635,0
1327,644000115,2014-09-23,1765000.0,4,3.25,3980,10249,2.0,0,0,3,10,3980,0,2011,0,98004,47.5873,-122.196,2450,10912,Bellevue,WA,6269,443.4673366834171,172.2119231144502,0
1328,644000185,2014-07-07,875000.0,3,1.5,1820,12686,1.0,0,0,4,7,1820,0,1952,0,98004,47.5886,-122.195,3020,11550,Bellevue,WA,10866,480.7692307692308,68.97367176414946,0
1329,644200040,2014-05-15,1000000.0,5,4.25,3920,16258,2.0,0,0,3,9,2900,1020,1990,0,98004,47.5871,-122.192,2540,12131,Bellevue,WA,12338,255.10204081632654,61.508180588018206,0
1330,644200065,2015-03-06,1030000.0,4,2.5,2620,11200,1.0,0,0,4,8,1770,850,1962,0,98004,47.5876,-122.193,2360,11200,Bellevue,WA,8580,393.1297709923664,91.96428571428571,0
1331,644200090,2014-07-15,921000.0,3,2.25,2380,11200,1.0,0,0,4,8,2380,0,1963,0,98004,47.5873,-122.193,2010,11200,Bellevue,WA,8820,386.97478991596637,82.23214285714286,0
1332,644210020,2015-01-05,780000.0,4,2.5,3020,15164,1.0,0,0,4,8,1730,1290,1976,0,98004,47.5882,-122.192,2600,11556,Bellevue,WA,12144,258.27814569536423,51.43761540490636,0
1333,646500070,2014-11-06,420000.0,3,1.0,1060,7638,1.0,0,0,5,7,1060,0,1966,0,98007,47.5941,-122.142,1470,8097,Bellevue,WA,6578,396.22641509433964,54.988216810683426,0
1334,646910020,2014-08-28,250000.0,3,2.5,1650,2802,2.0,0,0,3,7,1650,0,2004,0,98055,47.4328,-122.196,1490,2084,Renton,WA,1152,151.5151515151515,89.22198429693077,0
1335,646910030,2014-11-04,238000.0,3,2.5,1650,2807,2.0,0,0,3,7,1650,0,2004,0,98055,47.4328,-122.196,1460,1875,Renton,WA,1157,144.24242424242425,84.78802992518703,0
1336,646910150,2015-03-26,183750.0,3,2.5,1770,3451,2.0,0,0,3,7,1770,0,2004,0,98055,47.4325,-122.197,1490,2138,Renton,WA,1681,103.8135593220339,53.24543610547667,0
1337,646910160,2014-09-03,237000.0,3,2.5,1490,2138,2.0,0,0,3,7,1490,0,2005,0,98055,47.4324,-122.197,1490,2094,Renton,WA,648,159.06040268456377,110.85126286248831,0
1338,646910480,2014-11-20,206000.0,2,2.5,1280,1566,2.0,0,0,3,7,1280,0,2005,0,98055,47.4336,-122.195,1460,1845,Renton,WA,286,160.9375,131.54533844189015,0
1339,646910560,2015-03-06,260000.0,3,2.5,1770,2677,2.0,0,0,3,7,1770,0,2005,0,98055,47.4339,-122.194,1550,1798,Renton,WA,907,146.89265536723164,97.12364587224505,0
1340,646910620,2014-09-22,242500.0,3,1.75,1550,1905,2.0,0,0,3,7,1550,0,2005,0,98055,47.4331,-122.195,1550,1866,Renton,WA,355,156.4516129032258,127.29658792650919,0
1341,647100096,2015-03-31,685000.0,3,1.5,2230,8558,2.0,0,0,3,8,2230,0,1960,0,98040,47.5833,-122.219,2200,8558,Mercer Island,WA,6328,307.17488789237666,80.04206590324843,0
1342,650000030,2014-10-17,745000.0,3,1.0,1390,9112,1.0,0,0,4,7,1390,0,1951,0,98004,47.6071,-122.197,2290,9112,Bellevue,WA,7722,535.9712230215828,81.7603160667252,0
1343,662310400,2014-10-17,515000.0,4,3.0,3590,8249,2.0,0,0,3,9,3590,0,1997,0,98023,47.2846,-122.341,2860,7995,Federal Way,WA,4659,143.4540389972145,62.431809916353494,0
1344,662310620,2014-08-26,364988.0,3,2.5,2850,12593,2.0,0,0,3,9,2850,0,1997,0,98023,47.2848,-122.345,2850,9435,Federal Way,WA,9743,128.0659649122807,28.983403478122767,0
1345,662310900,2015-02-20,350000.0,3,2.5,2730,7372,2.0,0,0,3,9,2730,0,1998,0,98023,47.2831,-122.346,2710,8343,Federal Way,WA,4642,128.2051282051282,47.47693977211069,0
1346,662350050,2014-05-23,950000.0,5,3.25,3400,7452,2.0,0,0,3,10,3400,0,1999,0,98007,47.6141,-122.136,2650,8749,Bellevue,WA,4052,279.4117647058824,127.4825550187869,0
1347,662440020,2015-02-26,380000.0,4,2.5,2420,4981,2.0,0,0,3,9,2420,0,2009,0,98038,47.3785,-122.023,2420,5000,Maple Valley,WA,2561,157.02479338842974,76.28990162617949,0
1348,662440030,2015-03-26,435000.0,4,2.5,3100,4699,2.0,0,0,3,9,3100,0,2010,0,98038,47.3785,-122.023,2450,5130,Maple Valley,WA,1599,140.32258064516128,92.5728878484784,0
1349,666000142,2015-03-26,798500.0,3,3.0,1950,1833,3.0,0,0,3,9,1610,340,2009,0,98004,47.6078,-122.202,2040,2131,Bellevue,WA,-117,409.4871794871795,435.6246590289143,0
1350,666000143,2014-12-29,785000.0,3,3.0,1950,1983,3.0,0,0,3,9,1610,340,2009,0,98004,47.6078,-122.202,2040,2131,Bellevue,WA,33,402.56410256410254,395.86485123550176,0
1351,669000210,2014-07-16,1165000.0,3,2.5,2670,5000,2.0,0,3,5,9,2000,670,1942,1995,98144,47.5855,-122.292,2320,5000,Seattle,WA,2330,436.32958801498125,233.0,0
1352,669000350,2014-09-26,1245000.0,3,3.0,4610,8400,2.0,0,2,3,8,2790,1820,1947,1999,98144,47.5854,-122.292,2160,5000,Seattle,WA,3790,270.0650759219089,148.21428571428572,0
1353,682000030,2014-07-03,610000.0,3,2.0,2300,13418,1.0,0,0,3,8,1430,870,1955,0,98004,47.6075,-122.2,2140,9380,Bellevue,WA,11118,265.2173913043478,45.461320614100465,0
1354,685000160,2015-02-12,770000.0,4,1.75,2520,8442,1.0,0,0,4,7,1640,880,1953,0,98004,47.6317,-122.205,2110,8442,Bellevue,WA,5922,305.55555555555554,91.2106135986733,0
1355,685000265,2015-01-02,825000.0,3,1.75,1930,8442,1.0,0,0,4,7,1930,0,1953,0,98004,47.6313,-122.204,1790,8442,Bellevue,WA,6512,427.4611398963731,97.72565742714997,0
1356,686050100,2014-11-28,975000.0,4,3.5,3130,52322,2.0,0,0,3,9,2430,700,2011,0,98005,47.5932,-122.159,3200,5820,Bellevue,WA,49192,311.50159744408944,18.63460876877795,0
1357,686100380,2014-10-27,472000.0,5,2.0,2030,9804,1.0,0,0,3,7,1110,920,1963,0,98008,47.6297,-122.114,1930,7990,Bellevue,WA,7774,232.51231527093597,48.14361485108119,0
1358,686200490,2014-09-26,570000.0,4,1.75,1860,7700,1.0,0,0,4,8,1860,0,1964,0,98008,47.626,-122.112,1860,7700,Bellevue,WA,5840,306.4516129032258,74.02597402597402,0
1359,686200510,2014-11-22,643000.0,3,2.75,2030,7700,1.0,0,0,5,8,1400,630,1965,0,98008,47.626,-122.112,1780,8160,Bellevue,WA,5670,316.7487684729064,83.50649350649351,0
1360,686200740,2014-10-20,500000.0,4,2.25,2080,8000,1.0,0,0,3,8,1390,690,1964,0,98008,47.6264,-122.113,1800,7700,Bellevue,WA,5920,240.3846153846154,62.5,0
1361,686200840,2015-04-22,593450.0,4,2.25,2130,7172,2.0,0,0,4,8,2130,0,1964,0,98008,47.6271,-122.112,1910,7653,Bellevue,WA,5042,278.61502347417843,82.74539877300613,0
1362,686201000,2014-12-30,538200.0,4,3.0,1780,7260,1.0,0,0,4,8,1780,0,1964,0,98008,47.627,-122.114,1810,7920,Bellevue,WA,5480,302.35955056179773,74.13223140495867,0
1363,686300420,2014-06-23,590000.0,4,2.5,3220,7875,1.5,0,0,4,8,3220,0,1966,0,98008,47.626,-122.12,1600,7875,Bellevue,WA,4655,183.22981366459626,74.92063492063492,0
1364,686300450,2014-07-08,720000.0,4,2.25,2410,8400,2.0,0,0,5,8,2410,0,1965,0,98008,47.626,-122.119,1910,8056,Bellevue,WA,5990,298.7551867219917,85.71428571428571,0
1365,686300880,2015-04-27,670000.0,3,2.0,2570,10078,1.5,0,0,3,8,2570,0,1965,0,98008,47.6275,-122.12,2660,8013,Bellevue,WA,7508,260.7003891050584,66.48144473109744,0
1366,686300930,2015-03-05,453000.0,3,1.75,1600,7232,1.0,0,0,3,8,1600,0,1966,0,98008,47.6293,-122.121,1970,8120,Bellevue,WA,5632,283.125,62.63827433628319,0
1367,686400040,2015-04-10,545000.0,4,2.25,1890,7210,1.0,0,0,3,8,1890,0,1967,0,98008,47.6342,-122.117,1920,7210,Bellevue,WA,5320,288.35978835978835,75.58945908460471,0
1368,686400060,2014-08-20,521000.0,4,2.25,1890,8034,1.0,0,0,4,8,1890,0,1967,0,98008,47.6338,-122.117,1920,7210,Bellevue,WA,6144,275.66137566137564,64.84939009210854,0
1369,686400210,2014-09-22,525000.0,4,2.25,1890,8549,1.0,0,0,3,8,1890,0,1967,0,98008,47.6328,-122.117,1940,7210,Bellevue,WA,6659,277.77777777777777,61.41069130892502,0
1370,686400670,2015-04-14,678000.0,3,1.75,1670,7210,1.0,0,0,5,8,1670,0,1967,0,98008,47.6344,-122.116,2200,7210,Bellevue,WA,5540,405.98802395209583,94.03606102635229,0
1371,686400930,2014-08-25,589000.0,5,2.0,3930,10150,1.5,0,0,4,8,3070,860,1968,0,98008,47.6317,-122.114,2200,8190,Bellevue,WA,6220,149.87277353689566,58.029556650246306,0
1372,686450080,2014-07-11,800000.0,4,2.25,3220,8436,2.0,0,0,3,8,3220,0,1968,0,98008,47.6381,-122.116,2500,7632,Bellevue,WA,5216,248.4472049689441,94.8316737790422,0
1373,686450210,2014-11-04,550000.0,4,2.25,1650,7200,1.0,0,0,3,8,1650,0,1967,0,98008,47.6384,-122.116,2180,7950,Bellevue,WA,5550,333.3333333333333,76.38888888888889,0
1374,686450330,2014-09-15,575000.0,4,2.25,2060,12155,1.0,0,0,4,8,2060,0,1968,0,98008,47.6378,-122.117,2360,8625,Bellevue,WA,10095,279.126213592233,47.30563554092966,0
1375,686450490,2014-09-29,555000.0,3,2.0,2240,11250,1.0,0,0,3,8,2240,0,1968,0,98008,47.6371,-122.119,2200,12500,Bellevue,WA,9010,247.76785714285714,49.333333333333336,0
1376,686500030,2014-12-02,650000.0,6,2.75,3610,10003,1.5,0,0,4,8,3610,0,1966,0,98008,47.6261,-122.125,2560,10004,Bellevue,WA,6393,180.05540166204986,64.98050584824553,0
1377,686530020,2014-06-09,627000.0,4,2.0,2030,9300,1.0,0,0,4,8,2030,0,1976,0,98052,47.6658,-122.149,1800,9018,Redmond,WA,7270,308.86699507389164,67.41935483870968,0
1378,686530110,2014-12-15,599000.0,5,2.25,2460,8710,1.0,0,0,4,8,1330,1130,1976,0,98052,47.6651,-122.15,2460,8870,Redmond,WA,6250,243.4959349593496,68.77152698048221,0
1379,686530170,2014-10-22,458000.0,3,2.25,2150,9900,1.0,0,0,3,8,1450,700,1977,0,98052,47.6647,-122.149,2170,9500,Redmond,WA,7750,213.02325581395348,46.26262626262626,0
1380,686530530,2014-08-04,570000.0,5,1.75,2510,9750,1.5,0,0,3,8,2510,0,1969,0,98052,47.6635,-122.149,1900,9750,Redmond,WA,7240,227.09163346613545,58.46153846153846,0
1381,686550040,2014-06-19,1240000.0,4,3.5,3820,13224,2.0,0,0,3,10,3280,540,1990,0,98004,47.6005,-122.199,3340,9700,Bellevue,WA,9404,324.60732984293196,93.76890502117362,0
1382,686800065,2014-11-19,667500.0,3,1.75,2130,20423,1.0,0,0,3,9,2130,0,1953,0,98004,47.6339,-122.192,2370,20875,Bellevue,WA,18293,313.38028169014086,32.68373892180385,0
1383,686800070,2014-06-10,895000.0,5,2.5,2550,20875,1.0,0,0,4,9,1610,940,1953,0,98004,47.6336,-122.192,2510,21673,Bellevue,WA,18325,350.98039215686276,42.874251497005986,0
1384,686800080,2014-06-12,1034500.0,4,2.5,2370,10858,2.0,0,0,3,9,2370,0,2003,0,98004,47.6336,-122.192,2510,21673,Bellevue,WA,8488,436.4978902953587,95.27537299686867,0
1385,686900010,2014-05-28,898000.0,5,1.5,2680,28014,1.0,0,0,4,8,1450,1230,1963,0,98004,47.6348,-122.196,2900,22180,Bellevue,WA,25334,335.07462686567163,32.055400870993076,0
1386,686900030,2015-03-23,999950.0,3,2.25,3740,22464,2.0,0,0,5,8,2330,1410,1966,0,98004,47.6354,-122.196,2680,19564,Bellevue,WA,18724,267.3663101604278,44.513443732193736,0
1387,687600010,2014-08-05,753000.0,4,1.75,2160,39430,1.0,0,0,4,8,1660,500,1974,0,98005,47.6378,-122.185,2430,35329,Bellevue,WA,37270,348.6111111111111,19.09713416180573,0
1388,687600110,2014-10-20,778000.0,3,2.25,2260,33080,1.0,0,0,5,9,1690,570,1974,0,98005,47.6386,-122.183,3020,35291,Bellevue,WA,30820,344.24778761061947,23.518742442563482,0
1389,688000017,2014-06-27,516500.0,1,1.25,1100,638,3.0,0,0,3,9,1100,0,2014,0,98112,47.6228,-122.307,1110,1933,Seattle,WA,-462,469.54545454545456,809.5611285266458,0
1390,704450070,2014-07-07,450000.0,3,2.5,1990,12793,2.0,0,0,3,8,1990,0,1993,0,98028,47.7347,-122.226,2290,9035,Kenmore,WA,10803,226.13065326633165,35.175486594231224,0
1391,705000120,2015-04-06,395000.0,3,1.0,950,6951,1.0,0,0,4,7,950,0,1950,0,98125,47.7263,-122.3,1410,7200,Seattle,WA,6001,415.7894736842105,56.82635592001151,0
1392,705700140,2014-09-19,335000.0,3,2.5,1700,6698,2.0,0,0,3,7,1700,0,1997,0,98038,47.3826,-122.028,2190,7346,Maple Valley,WA,4998,197.05882352941177,50.01492982979994,0
1393,705700210,2015-03-16,320000.0,3,2.25,1650,7047,2.0,0,0,3,7,1650,0,1994,0,98038,47.3826,-122.027,2010,7763,Maple Valley,WA,5397,193.93939393939394,45.4093940683979,0
1394,705700240,2015-02-18,380000.0,4,2.5,2320,10079,2.0,0,0,3,7,2320,0,1994,0,98038,47.3828,-122.026,2010,7438,Maple Valley,WA,7759,163.79310344827587,37.702152991368195,0
1395,705700390,2014-09-03,328000.0,3,2.25,2020,8379,2.0,0,0,3,7,2020,0,1994,0,98038,47.3828,-122.023,2020,8031,Maple Valley,WA,6359,162.37623762376236,39.14548275450531,0
1396,705700530,2014-07-30,340000.0,3,2.5,2170,9798,2.0,0,0,3,7,2170,0,1995,0,98038,47.3817,-122.023,2020,8121,Maple Valley,WA,7628,156.6820276497696,34.700959379465196,0
1397,705700580,2015-05-01,366000.0,4,2.75,2170,9743,2.0,0,0,3,7,2170,0,1995,0,98038,47.3814,-122.024,1670,7734,Maple Valley,WA,7573,168.6635944700461,37.565431591912144,0
1398,705700640,2014-09-16,353000.0,3,2.75,2170,8396,2.0,0,0,3,7,2170,0,1995,0,98038,47.3812,-122.023,2170,8378,Maple Valley,WA,6226,162.67281105990784,42.04383039542639,0
1399,705700960,2014-07-24,315000.0,3,2.5,1660,10763,2.0,0,0,3,7,1660,0,1994,0,98038,47.3812,-122.029,2010,7983,Maple Valley,WA,9103,189.75903614457832,29.26693301124222,0
1400,705710290,2015-04-20,361500.0,4,2.75,2190,6740,2.0,0,0,3,7,2190,0,1995,0,98038,47.3804,-122.027,1950,7150,Maple Valley,WA,4550,165.06849315068493,53.63501483679525,0
1401,705710640,2015-03-02,319950.0,3,2.5,1700,7000,2.0,0,0,3,7,1700,0,1996,0,98038,47.3798,-122.025,1950,7000,Maple Valley,WA,5300,188.2058823529412,45.707142857142856,0
1402,705730180,2014-10-21,339995.0,4,2.5,2180,5367,2.0,0,0,3,7,2180,0,2000,0,98038,47.3775,-122.022,2180,5130,Maple Valley,WA,3187,155.96100917431193,63.34917085895286,0
1403,705730280,2015-04-21,335000.0,3,2.5,1740,5267,2.0,0,0,3,7,1740,0,1999,0,98038,47.3777,-122.023,2180,5000,Maple Valley,WA,3527,192.5287356321839,63.60356939434213,0
1404,708000030,2014-09-02,888000.0,3,1.5,1250,8710,1.0,0,0,4,7,1250,0,1953,0,98004,47.6245,-122.198,1750,9185,Bellevue,WA,7460,710.4,101.95177956371987,0
1405,710300010,2015-01-27,680000.0,4,2.75,2720,54048,2.0,0,0,3,8,2720,0,1985,0,98072,47.7181,-122.089,2580,37721,Woodinville,WA,51328,250.0,12.581409117821195,0
1406,710600070,2014-09-12,674950.0,4,3.5,2650,3127,2.0,0,0,3,8,2230,420,2011,0,98027,47.5381,-122.046,2330,3137,Issaquah,WA,477,254.69811320754718,215.8458586504637,0
1407,710600160,2014-09-09,665000.0,4,3.5,2650,3474,2.0,0,0,3,8,2230,420,2011,0,98027,47.5377,-122.046,2330,3474,Issaquah,WA,824,250.9433962264151,191.42199194012665,0
1408,711000070,2014-07-25,730000.0,3,1.75,2040,11294,1.0,0,0,4,7,1340,700,1952,0,98004,47.5923,-122.197,2120,9587,Bellevue,WA,9254,357.84313725490193,64.63608995927041,0
1409,711000110,2014-09-15,1266520.0,3,2.5,3060,9576,2.0,0,0,3,10,3060,0,2005,0,98004,47.5928,-122.199,3060,9579,Bellevue,WA,6516,413.8954248366013,132.25981620718463,0
1410,713500020,2015-04-21,1387000.0,4,4.5,4490,24767,2.0,0,2,3,11,3800,690,1998,0,98006,47.5544,-122.147,3370,32700,Bellevue,WA,20277,308.9086859688196,56.001938062744784,0
1411,713500030,2014-07-28,1350000.0,5,3.5,4800,14984,2.0,0,2,3,11,3480,1320,1998,0,98006,47.5543,-122.148,4050,19009,Bellevue,WA,10184,281.25,90.0961025093433,0
1412,714000155,2014-12-22,670000.0,3,1.0,1710,6195,1.0,0,0,3,7,1410,300,1946,0,98105,47.6706,-122.265,1610,6195,Seattle,WA,4485,391.812865497076,108.15173527037933,0
1413,714000195,2014-11-13,510000.0,2,1.0,1390,5544,1.0,0,0,3,7,930,460,1947,0,98105,47.6696,-122.267,1710,6200,Seattle,WA,4154,366.9064748201439,91.991341991342,0
1414,714000210,2014-09-03,998000.0,4,2.5,3030,6820,2.0,0,0,3,9,2530,500,1947,2000,98105,47.6695,-122.266,2070,6820,Seattle,WA,3790,329.37293729372936,146.3343108504399,0
1415,714000315,2015-04-14,515000.0,3,2.75,1710,9448,1.0,0,0,3,7,1010,700,1947,0,98105,47.6693,-122.267,1960,8951,Seattle,WA,7738,301.16959064327483,54.50889077053345,0
1416,717000225,2014-10-28,235000.0,2,2.0,870,6450,1.0,0,0,4,6,740,130,1954,0,98118,47.5354,-122.278,1640,5775,Seattle,WA,5580,270.11494252873564,36.434108527131784,0
1417,721049207,2014-06-19,275000.0,3,1.75,1860,15681,1.0,0,0,4,7,1860,0,1971,0,98023,47.3191,-122.339,1860,22979,Federal Way,WA,13821,147.8494623655914,17.53714686563357,0
1418,721069087,2014-05-07,651000.0,3,2.5,3240,108366,2.0,0,0,4,10,3240,0,1991,0,98042,47.327,-122.094,2090,108366,Kent,WA,105126,200.92592592592592,6.007419301256852,0
1419,722039087,2015-05-04,329000.0,2,1.0,990,57499,1.0,0,0,2,6,990,0,1949,0,98070,47.4145,-122.463,2090,27442,Vashon,WA,56509,332.32323232323233,5.721838640672011,0
1420,722059002,2014-09-09,380000.0,2,2.5,2110,114127,1.0,0,0,4,8,1590,520,1975,0,98031,47.4137,-122.212,1960,11250,Kent,WA,112017,180.09478672985782,3.3296240153513192,0
1421,722059020,2015-03-18,550000.0,6,4.5,4520,40164,2.0,0,0,3,9,3580,940,1953,2008,98031,47.407,-122.216,2870,13068,Kent,WA,35644,121.68141592920354,13.693855193705806,0
